q,density,realpsi,imagpsi,phase
-2.83,0.00018758753973431347,-0.013583634685099589,0.0017528287069970255,-141.5
-2.828,0.000189722336232193,-0.01376844586729923,0.00039017256623674536,-141.4
-2.826,0.00019187989224131842,-0.013816511377534004,-0.0009919201559560383,-141.3
-2.824,0.0001940604318698373,-0.01372579164607601,-0.0023797217396887647,-141.2
-2.822,0.0001962641812188473,-0.013495625712503682,-0.003759290870211667,-141.1
-2.82,0.00019849136839777232,-0.013126753554668932,-0.005116611135581722,-141.0
-2.818,0.00020074222353982287,-0.012621324498839702,-0.006437731854839219,-140.9
-2.816,0.00020301697881756165,-0.011982891468126703,-0.007708909837367272,-140.79999999999998
-2.814,0.00020531586845855222,-0.011216390967038695,-0.008916750648811762,-140.7
-2.812,0.00020763912876111296,-0.010328108843370636,-0.010048347947827156,-140.6
-2.81,0.00020998699811015698,-0.009325632013201421,-0.011091419461210084,-140.5
-2.808,0.00021235971699313578,-0.008217786479088164,-0.01203443818286718,-140.39999999999998
-2.806,0.00021475752801606999,-0.007014562114148959,-0.012866757414469897,-140.3
-2.804,0.00021718067591968557,-0.005727024824131007,-0.013578728312455213,-140.2
-2.802,0.0002196294075956365,-0.004367216834363352,-0.014161808666879024,-140.1
-2.8,0.000222103972102834,-0.002948045977189002,-0.01460866171212181,-140.0
-2.798,0.00022460462068386338,-0.0014831649768013585,-0.014913243856902937,-139.9
-2.796,0.00022713160678150595,1.3158159057512783e-5,-0.015070880320815907,-139.79999999999998
-2.794,0.0002296851860553522,0.0015261774284941528,-0.015078327775721921,-139.7
-2.792,0.0002322656163985191,0.003040812502490044,-0.01493382321186438,-139.6
-2.79,0.0002348731579544574,0.00454179738682889,-0.014637118379361823,-139.5
-2.788,0.0002375080731338677,0.006013832630095736,-0.014189499294586244,-139.39999999999998
-2.786,0.0002401706266317038,0.007441739576738136,-0.013593790446513184,-139.3
-2.784,0.00024286108544428634,0.008810615126659887,-0.012854343489037405,-139.2
-2.782,0.0002455797188865054,0.010105985440435436,-0.011977010360027763,-139.1
-2.78,0.0002483267986091315,0.011313957022488318,-0.01096910092498099,-139.0
-2.778,0.0002511025986162191,0.012421363623577097,-0.009839325401016818,-138.9
-2.776,0.0002539073952826171,0.013415907428897126,-0.008597721973981249,-138.79999999999998
-2.774,0.0002567414673715722,0.014286293038859438,-0.007255570176037758,-138.7
-2.772,0.0002596050960524413,0.015022352805974366,-0.005825290741694819,-138.6
-2.77,0.0002624985649184958,0.015615162162806374,-0.00432033280520794,-138.5
-2.768,0.00026542216000483747,0.016057143662161752,-0.002755049440125555,-138.39999999999998
-2.766,0.00026837616980640377,0.016342158550772208,-0.0011445626709912207,-138.3
-2.764,0.0002713608852960877,0.01646558481091495,0.0004953807935866335,-138.2
-2.762,0.000274376599942947,0.016424380729635965,0.0021485617493825437,-138.1
-2.76,0.0002774236097305284,0.016217133191406052,0.003798447154130817,-138.0
-2.758,0.00028050221317528067,0.015844090035852382,0.005428353720151622,-137.9
-2.756,0.00028361271134508454,0.015307175976322763,0.007021614840972967,-137.79999999999998
-2.754,0.0002867554078778736,0.014609991735968842,0.00856174919936316,-137.7
-2.752,0.0002899306090003665,0.013757796224224543,0.010032629368868333,-137.6
-2.75,0.0002931386235468968,0.012757471746388627,0.011418648702319933,-137.5
-2.748,0.00029637976297835274,0.011617472410794014,0.012704884799272786,-137.4
-2.746,0.00029965434140121643,0.010347756070059192,0.013877257860102247,-137.3
-2.744,0.00030296267558670555,0.008959700303414649,0.014922682267598443,-137.20000000000002
-2.742,0.0003063050849900278,0.0074660031143370205,0.01582920978718577,-137.1
-2.74,0.0003096818917697283,0.00588056917997593,0.016586162844047007,-137.0
-2.738,0.0003130934208071549,0.004218382644407941,0.017184256418958394,-136.9
-2.736,0.00031653999972601515,0.0024953675949814526,0.017615707203854507,-136.8
-2.734,0.00032002195891205044,0.0007282374982876086,0.017874328772240322,-136.7
-2.732,0.00032353963153280686,-0.0010656650018391002,0.01795561164752296,-136.60000000000002
-2.73,0.0003270933535575188,-0.0028685364088808104,0.017856787293027938,-136.5
-2.728,0.0003306834637770894,-0.004662287206411395,0.017576875199591706,-136.4
-2.726,0.0003343103038241902,-0.006428721501162278,0.01711671240877418,-136.3
-2.724,0.00033797421819345224,-0.00814971971107668,0.016478964980372417,-136.20000000000002
-2.722,0.0003416755542617781,-0.00980742248290697,0.015668121090403563,-136.1
-2.72,0.0003454146623087449,-0.011384413991567574,0.014690465628336815,-136.0
-2.718,0.00034919189553713414,-0.012863902759521657,0.01355403634828774,-135.9
-2.716,0.00035300761009354547,-0.014229898139231445,0.012268561816310945,-135.8
-2.714,0.0003568621650891396,-0.015467380625362282,0.01084538158292769,-135.7
-2.712,0.0003607559226204703,-0.016562464205899595,0.009297349194730992,-135.60000000000002
-2.71,0.0003646892477904395,-0.01750254902244797,0.0076387188393895675,-135.5
-2.708,0.0003686625087293467,-0.018276462689255174,0.005885016592806708,-135.4
-2.706,0.00037267607661605785,-0.018874588717416898,0.004052897403638117,-135.3
-2.704,0.00037673032569927146,-0.019288980604376563,0.0021599891072077776,-135.20000000000002
-2.702,0.00038082563331890394,-0.019513460278367378,0.00022472490623536557,-135.1
-2.7,0.000384962379927572,-0.01954369973163739,-0.0017338341117790384,-135.0
-2.698,0.0003891409491121956,-0.019377284833888786,-0.003696184732739862,-134.9
-2.696,0.0003933617276156957,-0.01901376048687845,-0.005642573859801535,-134.8
-2.694,0.0003976251053588168,-0.018454656460988806,-0.0075531953679023114,-134.7
-2.692,0.0004019314754620401,-0.017703493443065755,-0.009408389626996104,-134.60000000000002
-2.69,0.0004062812342676261,-0.016765769020115447,-0.011188843703965268,-134.5
-2.688,0.0004106747813617444,-0.01564892352366675,-0.012875790224765772,-134.4
-2.686,0.0004151125195967347,-0.01436228586271539,-0.014451202870155147,-134.3
-2.684,0.0004195948551134569,-0.01291699967721229,-0.01589798649050736,-134.20000000000002
-2.682,0.0004241221973637691,-0.011325930346907428,-0.017200159858000462,-134.1
-2.68,0.00042869495913309697,-0.009603553590001496,-0.018343029127629557,-134.0
-2.678,0.0004333135565631319,-0.007765826580386341,-0.019313350151812007,-133.9
-2.676,0.0004379784091746185,-0.005830042699290635,-0.02009947788623044,-133.8
-2.674,0.00044268993989027234,-0.0038146712148556913,-0.02069150123632463,-133.7
-2.672,0.00044744857505779015,-0.0017391833497061408,-0.021081361823513563,-133.6
-2.67,0.00045225474447298323,0.00037613364991491183,-0.02126295529672169,-133.5
-2.668,0.0004571088814030092,0.0025103726910397804,-0.02123221397676396,-133.4
-2.666,0.00046201142260972637,0.0046422113819660615,-0.0209871697971611,-133.29999999999998
-2.664,0.00046696280837314573,0.006750122971531544,-0.02052799669335388,-133.20000000000002
-2.662,0.000471963482515005,0.008812591613962629,-0.01985703179129551,-133.1
-2.66,0.0004770138924224402,0.010808329827637943,-0.01897877495412789,-133.0
-2.658,0.00048211448907178216,0.012716495971149837,-0.017899866460046904,-132.9
-2.656,0.0004872657270524476,0.014516909536554974,-0.016629042803478704,-132.8
-2.654,0.0004924680645909567,0.01619026205834904,-0.015177070833100182,-132.7
-2.652,0.0004977219635750443,0.017718321457578817,-0.013556660661864573,-132.6
-2.65,0.0005030278895778986,0.019084127683737254,-0.011782358003757654,-132.5
-2.648,0.0005083863118824944,0.020272177582405553,-0.009870416807303944,-132.4
-2.646,0.0005137977035060494,0.021268597003650448,-0.007838653264583183,-132.29999999999998
-2.644,0.0005192625412245801,0.022061298274238635,-0.005706282474576201,-132.20000000000002
-2.642,0.0005247813055975829,0.022640121284974373,-0.0034937392288539857,-132.1
-2.64,0.0005303544809928019,0.022996956591765687,-0.0012224845640115979,-132.0
-2.638,0.0005359825556111377,0.023125849094148887,0.0010852001132467554,-131.9
-2.636,0.0005416660215116349,0.023023081036390097,0.003406429377434628,-131.8
-2.634,0.0005474053746366081,0.022687233272341796,0.005717938534380689,-131.7
-2.632,0.0005532011148368552,0.02211922394407667,0.00799631458539748,-131.6
-2.63,0.0005590537458969977,0.02132232394399385,0.010218231134809207,-131.5
-2.628,0.0005649637755609181,0.020302148758477457,0.012360684906168038,-131.4
-2.626,0.0005709317155573235,0.019066626526051112,0.014401231491556811,-131.29999999999998
-2.624,0.0005769580816253957,0.017625942382015827,0.01631821794103921,-131.20000000000002
-2.622,0.0005830433935405783,0.015992459402379856,0.018091009806083528,-131.1
-2.62,0.0005891881751404484,0.014180616700115306,0.019700210281742153,-131.0
-2.618,0.0005953929543507216,0.01220680546386775,0.021127869147597685,-130.9
-2.616,0.0006016582632113429,0.010089223960903006,0.022357679286502067,-130.8
-2.614,0.0006079846379027103,0.007847712749751039,0.023375158662565378,-130.7
-2.612,0.0006143726187719872,0.005503571561459681,0.02416781576477029,-130.6
-2.61,0.0006208227503595429,0.0030793595092511892,0.024725296669045795,-130.5
-2.608,0.000627335581425482,0.0005986804725863819,0.02503951203832107,-130.4
-2.606,0.0006339116649763077,-0.0019140443289426318,0.025104742565562194,-130.29999999999998
-2.604,0.0006405515582916658,-0.004433814405655237,0.024917721567347804,-130.20000000000002
-2.602,0.0006472558229512255,-0.006935296415120987,0.024477693653317003,-130.1
-2.6,0.0006540250248616417,-0.00939307652158334,0.02378644862776538,-130.0
-2.598,0.0006608597342836545,-0.011781916207028793,0.022848330021561898,-129.9
-2.596,0.0006677605258592664,-0.014077008982442641,0.02167021790309215,-129.8
-2.594,0.0006747279786390581,-0.016254235412095936,0.02026148587362794,-129.7
-2.592,0.0006817626761095816,-0.01829041385377709,0.01863393241286285,-129.6
-2.59,0.000688865206220892,-0.0201635443342016,0.0168016870017144,-129.5
-2.588,0.0006960361614141585,-0.02185304302142575,0.014781091709270798,-129.4
-2.586,0.0007032761386494065,-0.02333996482488383,0.012590559186255078,-129.29999999999998
-2.584,0.0007105857394333474,-0.02460721174815336,0.01025040825601062,-129.20000000000002
-2.582,0.0007179655698473295,-0.025639724739110012,0.007782678533127232,-129.1
-2.58,0.0007254162405753851,-0.02642465692574024,0.0052109257270003,-129.0
-2.578,0.0007329383669323959,-0.026951526292421705,0.002559999500253344,-128.9
-2.576,0.0007405325688923466,-0.027212346039393733,-0.00014419405202260323,-128.8
-2.574,0.0007481994711167096,-0.027201731075849448,-0.0028749430592406476,-128.7
-2.572,0.0007559397029829038,-0.026916979322606956,-0.005604991269328918,-128.6
-2.57,0.0007637538986128938,-0.02635812674159977,-0.008306807647144412,-128.5
-2.568,0.0007716426969018584,-0.0255279752641663,-0.01095286153541493,-128.4
-2.566,0.0007796067415469995,-0.024432093055877215,-0.013515900652785072,-128.29999999999998
-2.564,0.0007876466810764191,-0.02307878682983541,-0.015969229146688167,-128.2
-2.562,0.0007957631688781351,-0.021479046200317563,-0.01828698288955176,-128.1
-2.56,0.0008039568632291735,-0.019646460351541887,-0.020444399205759658,-128.0
-2.558,0.0008122284273247814,-0.01759710757936979,-0.022418078244240018,-127.89999999999999
-2.556,0.0008205785293077325,-0.015349418544051543,-0.024186233267444915,-127.8
-2.554,0.000829007842297743,-0.012924014346803124,-0.0257289272116303,-127.69999999999999
-2.552,0.0008375170444209847,-0.010343520809249126,-0.027028292985122368,-127.60000000000001
-2.55,0.0008461068188397045,-0.007632360589743356,-0.028068735109866225,-127.49999999999999
-2.548,0.0008547778537819379,-0.0048165250116724775,-0.02883711047580654,-127.4
-2.546,0.0008635308425713368,-0.0019233277033391713,-0.029322886166216734,-127.3
-2.544,0.000872366483657079,0.0010188576453488167,-0.02951827252322861,-127.2
-2.542,0.000881285480643905,0.00398087291989369,-0.02941832985469369,-127.1
-2.54,0.0008902885423222218,0.006933061961392801,-0.029021047433917854,-127.0
-2.538,0.0008993763826983396,0.0098455649036065,-0.02832739371045652,-126.89999999999999
-2.536,0.0009085497210247772,0.01268861757163474,-0.027341336930471766,-126.8
-2.534,0.0009178092818306968,0.015432852966212437,-0.026069835656443344,-126.69999999999999
-2.532,0.0009271557949524021,0.01804960180618238,-0.024522798975456693,-126.6
-2.53,0.0009365899955639733,0.020511189080445188,-0.02271301648989406,-126.49999999999999
-2.528,0.0009461126242079592,0.022791223570034807,-0.020656058491121898,-126.4
-2.526,0.0009557244268262033,0.024864877341247944,-0.01837014702257165,-126.29999999999998
-2.524,0.0009654261547907363,0.026709152281759643,-0.015875998840404026,-126.2
-2.522,0.0009752185649347862,0.028303130853108243,-0.013196641574530179,-126.1
-2.52,0.0009851024195838623,0.029628208363954373,-0.01035720467722669,-126.0
-2.518,0.0009950784865869666,0.030668304228255817,-0.007384687017749154,-125.89999999999999
-2.516,0.0010051475393478525,0.03141004985946004,-0.0043077032365387985,-125.8
-2.514,0.0010153103568564293,0.03184295106451094,-0.0011562112089021496,-125.69999999999999
-2.512,0.0010255677237202114,0.0319595230379085,0.0020387768170173613,-125.6
-2.51,0.0010359204301959041,0.031755396314153334,0.005245496652077955,-125.49999999999999
-2.508,0.001046369272221035,0.031229392314215128,0.008431745246737234,-125.4
-2.506,0.0010569150514457303,0.0303835674155934,0.011565201362182217,-125.29999999999998
-2.504,0.0010675585752645256,0.029223224783269226,0.014613750666103651,-125.2
-2.502,0.0010783006568483172,0.027756893517386735,0.017545812010641496,-125.1
-2.5,0.0010891421151763571,0.025996274999771692,0.0203306616053832,-125.0
-2.498,0.001100083775068382,0.023956156652098454,0.022938751786627385,-124.9
-2.496,0.0011111264672167942,0.02165429365042506,0.02534202110562524,-124.8
-2.494,0.001122271028218943,0.019111259470512145,0.0275141925134957,-124.70000000000002
-2.492,0.0011335183006095052,0.016350266462491353,0.02943105650864467,-124.6
-2.49,0.0011448691328929238,0.013396957968739081,0.03107073623325914,-124.50000000000001
-2.488,0.001156324379575966,0.010279173801858136,0.032413931657963975,-124.4
-2.486,0.00116788490120033,0.007026691187454395,0.033444140176665936,-124.30000000000001
-2.484,0.0011795515643753735,0.0036709435456206375,0.034147851145573414,-124.2
-2.482,0.0011913252418108873,0.0002447197330306217,0.034514712139363884,-124.10000000000001
-2.48,0.0012032068123499868,-0.0032181534086318368,0.03453766496143736,-124.0
-2.478,0.0012151971610020527,-0.0066831421548729075,0.03421304973164207,-123.9
-2.476,0.001227297178975785,-0.010115347439783049,0.03354067568115257,-123.8
-2.474,0.001239507763712301,-0.013479853487571442,0.03252385760739198,-123.70000000000002
-2.472,0.001251829818918357,-0.016742080080176913,0.031169417278917817,-123.6
-2.47,0.0012642642545995966,-0.019868134935733577,0.029487649427770254,-123.50000000000001
-2.468,0.0012768119870939293,-0.022825162636604515,0.027492252321453813,-123.4
-2.466,0.0012894739391049374,-0.025581686545202174,0.02520022326504191,-123.30000000000001
-2.464,0.0013022510397354046,-0.028107940181521653,0.02263171974215404,-123.2
-2.462,0.0013151442245208774,-0.030376184607950198,0.019809887258250787,-123.10000000000001
-2.46,0.0013281544354633366,-0.03236100847433513,0.01676065529707435,-123.0
-2.458,0.0013412826210649112,-0.034039607518596006,0.013512503137644533,-122.9
-2.456,0.001354529736361698,-0.035392040494374534,0.010096197601386924,-122.8
-2.454,0.0013678967429576177,-0.03640145870578537,0.006544505103414614,-122.7
-2.452,0.0013813846090583702,-0.037054306568546136,0.0028918806653402693,-122.6
-2.45,0.001394994309505438,-0.03734049088443705,-0.0008258631937020978,-122.50000000000001
-2.448,0.0014087268258101873,-0.0372535168097924,-0.004571904538887751,-122.39999999999999
-2.446,0.0014225831461879873,-0.03679058881579575,-0.008308773722700119,-122.30000000000001
-2.444,0.0014365642655924653,-0.03595267527578368,-0.011998725186723735,-122.2
-2.442,0.0014506711857497504,-0.03474453566932547,-0.015604115703003506,-122.10000000000001
-2.44,0.0014649049151928594,-0.033174709761112926,-0.019087785294757957,-122.0
-2.438,0.0014792664692960698,-0.03125546849108414,-0.02241343701217902,-121.9
-2.436,0.0014937568703094345,-0.029002726696956048,-0.025546011713203053,-121.8
-2.434,0.0015083771473932786,-0.026435918177652104,-0.028452054011929642,-121.7
-2.432,0.001523128336652828,-0.023577833992039682,-0.031100065609201633,-121.6
-2.43,0.0015380114811728443,-0.020454425268069815,-0.033460842310464804,-121.50000000000001
-2.428,0.0015530276310523551,-0.017094572168856584,-0.035507791164983905,-121.39999999999999
-2.426,0.001568177843439409,-0.013529821020697344,-0.03721722432674561,-121.30000000000001
-2.424,0.0015834631825659277,-0.009794091949600368,-0.038568626439746345,-121.2
-2.422,0.0015988847197825633,-0.005923359694155437,-0.039544892586985465,-121.10000000000001
-2.42,0.0016144435335936588,-0.001955310559821426,-0.04013253411147008,-121.0
-2.418,0.0016301407096922203,0.0020710212500417683,-0.04032184991631827,-120.9
-2.416,0.001645977340994981,0.006115634451055776,-0.040107061177005236,-120.8
-2.414,0.0016619545276774631,0.01013795496002879,-0.0394864077488177,-120.7
-2.412,0.001678073377209158,0.014097239787985664,-0.0384622049233945,-120.6
-2.41,0.0016943350043886773,0.017952986554900477,-0.037040859576260375,-120.5
-2.408,0.001710740531379027,0.021665344541535646,-0.03523284514874691,-120.39999999999999
-2.406,0.0017272910877428557,0.02519552313866955,-0.033052635318709805,-120.30000000000001
-2.404,0.0017439878104778149,0.02850619354032272,-0.030518596630898315,-120.19999999999999
-2.402,0.0017608318440518968,0.031561879555745166,-0.027652840775597216,-120.10000000000001
-2.4,0.001777824340438877,0.03432933348522236,-0.02448103761892596,-120.0
-2.398,0.0017949664591537387,0.03677789311664238,-0.02103219049587008,-119.9
-2.396,0.0018122593672881874,0.03887981605278793,-0.01733837567333115,-119.8
